end_id	source_record_id	source_end_id	author_tep_id	source_id	species	sample_id	assay	evidence_class	replicon_label	reference_name	biological_coordinate_1based	bed_start_0based	bed_end_0based	strand	abundance	category	associated_gene	folding_free_energy_kcal_mol	average_readthrough_fraction	pmid	doi	source_table	coordinate_interpretation
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_665486_r000049	TEP-0048	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000048	TEP-0048	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	665486	665485	665486	-	-5.109711955	Pre	CRV15_02680	-20.25	41.10629559156138	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_685967_r000050	TEP-0049	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000049	TEP-0049	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	685967	685966	685967	-	-8.755521361	S	CRV15_02770	-43.16	0.11630730810554657	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_686003_r000051	TEP-0050	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000050	TEP-0050	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	686003	686002	686003	-	-13.96866266	P	CRV15_02770	-10.31	0.07832699126877378	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_690256_r000052	TEP-0051	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000051	TEP-0051	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	690256	690255	690256	-	-26.78699641	Pre	CRV15_02770	-28.12	1.3902212039021273	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_694052_r000053	TEP-0052	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000052	TEP-0052	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	694052	694051	694052	-	-2.510802113	P	CRV15_02790	-36.22	0.07176712929709653	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_694071_r000054	TEP-0053	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000053	TEP-0053	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	694071	694070	694071	-	-1.714546933	S	CRV15_02790	-9.38	0.0770127456706952	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_696596_r000055	TEP-0054	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000054	TEP-0054	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	696596	696595	696596	-	-7.976230603	N	N	-31.38	0.314725331058474	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_697293_r000056	TEP-0055	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000055	TEP-0055	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	697293	697292	697293	-	-3.659488209	S	CRV15_02810	-32.75	0.13057264578475034	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_697314_r000057	TEP-0056	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000056	TEP-0056	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	697314	697313	697314	-	-27.57996597	P	CRV15_02810	-24.62	0.15315635693171792	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_717434_r000058	TEP-0057	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000057	TEP-0057	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	717434	717433	717434	-	-4.472707811	P	CRV15_02880	-20.55	0.11767549180513011	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_722462_r000059	TEP-0058	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000058	TEP-0058	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	722462	722461	722462	-	-3.058055718	S	CRV15_02905	-31.07	0.07512366386350919	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_722702_r000060	TEP-0059	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000059	TEP-0059	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	722702	722701	722702	-	-29.56376452	P	CRV15_02905	-31.74	0.9514864729096859	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_735353_r000061	TEP-0060	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000060	TEP-0060	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	735353	735352	735353	-	-3.234271176	P	CRV15_02965	-18.95	0.14013887381885023	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_747201_r000062	TEP-0061	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000061	TEP-0061	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	747201	747200	747201	-	-6.914009426	P	CRV15_03000	-23.41	4.46518330424069	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_763790_r000063	TEP-0062	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000062	TEP-0062	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	763790	763789	763790	-	-176.9726578	P	CRV15_03075	-27.76	0.39876540319596077	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_plus_816748_r000064	TEP-0063	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_F_000063	TEP-0063	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	816748	816747	816748	+	11.19353736	P	CRV15_03280	-12.25	2.5147560588710425	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_plus_819622_r000065	TEP-0064	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_F_000064	TEP-0064	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	819622	819621	819622	+	5.76368052	P	CRV15_03295	-13.13	1.1315674835933094	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_plus_820884_r000066	TEP-0065	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_F_000065	TEP-0065	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	820884	820883	820884	+	1.362116017	P	CRV15_03305	-46.13	0.006258523524493208	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_843973_r000067	TEP-0066	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000066	TEP-0066	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	843973	843972	843973	-	-2.510802113	P	CRV15_03415	-13.53	0.269826219605865	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_866629_r000068	TEP-0067	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000067	TEP-0067	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	866629	866628	866629	-	-9.265560503	P	CRV15_03530	-30.56	0.2518034819851615	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_plus_871408_r000069	TEP-0068	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_F_000068	TEP-0068	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	871408	871407	871408	+	7.198582654	P	CRV15_03545	-28.39	0.7889309036580163	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_879093_r000070	TEP-0069	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000069	TEP-0069	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	879093	879092	879093	-	-4.296492353	P	CRV15_03580	-32.78	1.2604745550536158	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_883027_r000071	TEP-0070	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000070	TEP-0070	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	883027	883026	883027	-	-3.164770679	P	CRV15_03595	-12.37	1.2207808756774576	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_884527_r000072	TEP-0071	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000071	TEP-0071	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	884527	884526	884527	-	-8.133838829	P	CRV15_03605	-16.72	0.9965953810946835	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_plus_897196_r000073	TEP-0072	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_F_000072	TEP-0072	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	897196	897195	897196	+	13.38419459	P	CRV15_03645	-19.23	1.1700265884792025	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_plus_897615_r000074	TEP-0073	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_F_000073	TEP-0073	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	897615	897614	897615	+	57.43158933	P	CRV15_03650	-15.59	1.8709702570319573	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_plus_898615_r000075	TEP-0074	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_F_000074	TEP-0074	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	898615	898614	898615	+	14.18209258	P	CRV15_03660	-19.91	0.03360972077629465	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_plus_931420_r000076	TEP-0075	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_F_000075	TEP-0075	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	931420	931419	931420	+	16.83682411	P	CRV15_03765	-18.21	0.6961578728336812	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_935882_r000077	TEP-0076	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000076	TEP-0076	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	935882	935881	935882	-	-360.6941068	P	CRV15_03780	-27.03	0.011911601227910856	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_965954_r000078	TEP-0077	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000077	TEP-0077	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	965954	965953	965954	-	-1.8924052	P	CRV15_03890	-29.84	0.49624968062824776	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_plus_965995_r000079	TEP-0078	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_F_000078	TEP-0078	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	965995	965994	965995	+	34.37193882	P	CRV15_03885	-25.14	0.1369849765208577	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_plus_1002281_r000080	TEP-0079	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_F_000079	TEP-0079	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	1002281	1002280	1002281	+	10.83946363	Pre	CRV15_04035	-11.3	1.1604163562758383	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_plus_1008106_r000081	TEP-0080	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_F_000080	TEP-0080	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	1008106	1008105	1008106	+	9.211381618	P	CRV15_04060	-8.75	2.3511802950879774	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_1012977_r000082	TEP-0081	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000081	TEP-0081	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	1012977	1012976	1012977	-	-11.51368224	P	CRV15_04095	-23.94	2.8885472380183552	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_1013000_r000083	TEP-0082	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000082	TEP-0082	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	1013000	1012999	1013000	-	-5.534928987	S	CRV15_04095	-16.67	2.81686583409449	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_1026966_r000084	TEP-0083	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000083	TEP-0083	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	1026966	1026965	1026966	-	-17.24179111	P	CRV15_04140	-27.66	0.3087262637779805	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_plus_1042344_r000085	TEP-0084	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_F_000084	TEP-0084	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	1042344	1042343	1042344	+	4.084705241	P	CRV15_04210	-12.97	0.10328058399695866	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_1044514_r000086	TEP-0085	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000085	TEP-0085	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	1044514	1044513	1044514	-	-32.90803627	P	CRV15_04230	-16.64	0.49014305252858525	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_plus_1065846_r000087	TEP-0086	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_F_000086	TEP-0086	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	1065846	1065845	1065846	+	5.905967135	P	CRV15_04305	-35.24	0.1210499668011422	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_1075648_r000088	TEP-0087	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000087	TEP-0087	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	1075648	1075647	1075648	-	-1.768725818	P	CRV15_04350	-35.89	0.06732451185171248	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_1077539_r000089	TEP-0088	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000088	TEP-0088	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	1077539	1077538	1077539	-	-83.26854428	P	CRV15_04360	-13.56	1.0093552922923235	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_1083610_r000090	TEP-0089	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000089	TEP-0089	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	1083610	1083609	1083610	-	-7.639121299	P	CRV15_04375	-18.4	0.017288261849516977	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_plus_1100728_r000091	TEP-0090	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_F_000090	TEP-0090	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	1100728	1100727	1100728	+	2.439658806	P	CRV15_04430	-17.92	3.010581801620714	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_plus_1105790_r000092	TEP-0091	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_F_000091	TEP-0091	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	1105790	1105789	1105790	+	3.623916555	A	CRV15_04450	-13.59	0.655129470328111	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_minus_1116538_r000093	TEP-0092	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_R_000092	TEP-0092	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	1116538	1116537	1116538	-	-7.512156297	P	CRV15_04500	-16.46	0.40274601023241624	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027858-1_plus_1121673_r000094	TEP-0093	BATTER_S1_017_HWANG2021_TERMSEQ_CP027858_1_F_000093	TEP-0093	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Chromosome	CP027858.1	1121673	1121672	1121673	+	5.96014602	P	CRV15_04510	-30.18	0.03406672996395222	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
