end_id	source_record_id	site_id	source_id	species	assay	evidence_class	published_replicon	reference_name	biological_coordinate_1based	bed_start_0based	bed_end_0based	strand	observed_log	log_average_read_count	observed_transition_stationary	transition_stationary_average_read_count	log_classification	transition_stationary_classification	terminator_score_log	terminator_score_transition_stationary	metadata_conflict_between_conditions	pmid	doi	source_table	coordinate_interpretation
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_000955-2_minus_1287_r000048	BATTER_S1_021_ADAMS2023_SITE_NC_000955_2_R_1287	BATTER_S1_021_ADAMS2023_SITE_NC_000955_2_R_1287	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	lp21	NC_000955.2	1287	1286	1287	-	0		1	1300574.0		internal,		1.47624088218657	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_000955-2_plus_1511_r000049	BATTER_S1_021_ADAMS2023_SITE_NC_000955_2_F_1511	BATTER_S1_021_ADAMS2023_SITE_NC_000955_2_F_1511	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	lp21	NC_000955.2	1511	1510	1511	+	0		1	2797.636667		internal,		1.528754397558	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_000955-2_plus_1523_r000050	BATTER_S1_021_ADAMS2023_SITE_NC_000955_2_F_1523	BATTER_S1_021_ADAMS2023_SITE_NC_000955_2_F_1523	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	lp21	NC_000955.2	1523	1522	1523	+	1	14696.25333	0		primary, internal,		1.20192599235154		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_000955-2_plus_2967_r000051	BATTER_S1_021_ADAMS2023_SITE_NC_000955_2_F_2967	BATTER_S1_021_ADAMS2023_SITE_NC_000955_2_F_2967	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	lp21	NC_000955.2	2967	2966	2967	+	0		1	1778.823333		internal,		1.29722622023088	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_000955-2_minus_3239_r000052	BATTER_S1_021_ADAMS2023_SITE_NC_000955_2_R_3239	BATTER_S1_021_ADAMS2023_SITE_NC_000955_2_R_3239	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	lp21	NC_000955.2	3239	3238	3239	-	0		1	1950.09		antisense,		1.26276208030599	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_000955-2_plus_3261_r000053	BATTER_S1_021_ADAMS2023_SITE_NC_000955_2_F_3261	BATTER_S1_021_ADAMS2023_SITE_NC_000955_2_F_3261	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	lp21	NC_000955.2	3261	3260	3261	+	0		1	1391.198		internal,		undefined	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_000955-2_minus_3403_r000054	BATTER_S1_021_ADAMS2023_SITE_NC_000955_2_R_3403	BATTER_S1_021_ADAMS2023_SITE_NC_000955_2_R_3403	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	lp21	NC_000955.2	3403	3402	3403	-	0		1	1510.927333		antisense,		2.89547398686408	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_000955-2_minus_16197_r000055	BATTER_S1_021_ADAMS2023_SITE_NC_000955_2_R_16197	BATTER_S1_021_ADAMS2023_SITE_NC_000955_2_R_16197	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	lp21	NC_000955.2	16197	16196	16197	-	0		1	5032.45		primary,		8.46298719893818	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_000955-2_minus_16199_r000056	BATTER_S1_021_ADAMS2023_SITE_NC_000955_2_R_16199	BATTER_S1_021_ADAMS2023_SITE_NC_000955_2_R_16199	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	lp21	NC_000955.2	16199	16198	16199	-	1	2332.335333	0		primary,		8.46298719893818		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_000955-2_plus_18750_r000057	BATTER_S1_021_ADAMS2023_SITE_NC_000955_2_F_18750	BATTER_S1_021_ADAMS2023_SITE_NC_000955_2_F_18750	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	lp21	NC_000955.2	18750	18749	18750	+	1	1446.755333	1	2640.062333	orphan	orphan	1.63465582569539	1.63465582569539	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_000956-1_minus_2710_r000058	BATTER_S1_021_ADAMS2023_SITE_NC_000956_1_R_2710	BATTER_S1_021_ADAMS2023_SITE_NC_000956_1_R_2710	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	lp56	NC_000956.1	2710	2709	2710	-	0		1	863.244		antisense,		1.07919053348246	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_000956-1_plus_3718_r000059	BATTER_S1_021_ADAMS2023_SITE_NC_000956_1_F_3718	BATTER_S1_021_ADAMS2023_SITE_NC_000956_1_F_3718	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	lp56	NC_000956.1	3718	3717	3718	+	1	2010.672667	0		internal,		1.09126476347745		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_000956-1_plus_3790_r000060	BATTER_S1_021_ADAMS2023_SITE_NC_000956_1_F_3790	BATTER_S1_021_ADAMS2023_SITE_NC_000956_1_F_3790	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	lp56	NC_000956.1	3790	3789	3790	+	0		1	567.024		internal,		3.63985961416811	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_000956-1_plus_3953_r000061	BATTER_S1_021_ADAMS2023_SITE_NC_000956_1_F_3953	BATTER_S1_021_ADAMS2023_SITE_NC_000956_1_F_3953	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	lp56	NC_000956.1	3953	3952	3953	+	1	1767.953333	1	543.564	internal,	internal,	1.36995310241822	1.36995310241822	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_000956-1_minus_4097_r000062	BATTER_S1_021_ADAMS2023_SITE_NC_000956_1_R_4097	BATTER_S1_021_ADAMS2023_SITE_NC_000956_1_R_4097	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	lp56	NC_000956.1	4097	4096	4097	-	0		1	3222.096667		antisense,		11.1298551580402	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_000956-1_plus_4136_r000063	BATTER_S1_021_ADAMS2023_SITE_NC_000956_1_F_4136	BATTER_S1_021_ADAMS2023_SITE_NC_000956_1_F_4136	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	lp56	NC_000956.1	4136	4135	4136	+	1	5005.603333	0		primary,		6.96882032967552		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_000956-1_plus_4148_r000064	BATTER_S1_021_ADAMS2023_SITE_NC_000956_1_F_4148	BATTER_S1_021_ADAMS2023_SITE_NC_000956_1_F_4148	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	lp56	NC_000956.1	4148	4147	4148	+	0		1	1451.703333		primary,		6.96882032967552	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_000956-1_minus_4266_r000065	BATTER_S1_021_ADAMS2023_SITE_NC_000956_1_R_4266	BATTER_S1_021_ADAMS2023_SITE_NC_000956_1_R_4266	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	lp56	NC_000956.1	4266	4265	4266	-	1	101193.5333	0		primary, internal,		4.63250132613058		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_000956-1_minus_4275_r000066	BATTER_S1_021_ADAMS2023_SITE_NC_000956_1_R_4275	BATTER_S1_021_ADAMS2023_SITE_NC_000956_1_R_4275	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	lp56	NC_000956.1	4275	4274	4275	-	0		1	146136.3333		internal,		8.89509068064088	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_000956-1_minus_22607_r000067	BATTER_S1_021_ADAMS2023_SITE_NC_000956_1_R_22607	BATTER_S1_021_ADAMS2023_SITE_NC_000956_1_R_22607	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	lp56	NC_000956.1	22607	22606	22607	-	1	658577.0	1	292472.6667	primary,	primary,	1.3753343432382	1.3753343432382	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_000956-1_plus_22863_r000068	BATTER_S1_021_ADAMS2023_SITE_NC_000956_1_F_22863	BATTER_S1_021_ADAMS2023_SITE_NC_000956_1_F_22863	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	lp56	NC_000956.1	22863	22862	22863	+	1	4777.0	1	950.7316667	orphan	orphan	undefined	undefined	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_000956-1_plus_23050_r000069	BATTER_S1_021_ADAMS2023_SITE_NC_000956_1_F_23050	BATTER_S1_021_ADAMS2023_SITE_NC_000956_1_F_23050	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	lp56	NC_000956.1	23050	23049	23050	+	1	1434.148	0		internal,		1.00872688602244		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_000956-1_minus_37365_r000070	BATTER_S1_021_ADAMS2023_SITE_NC_000956_1_R_37365	BATTER_S1_021_ADAMS2023_SITE_NC_000956_1_R_37365	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	lp56	NC_000956.1	37365	37364	37365	-	1	1925.956667	1	1176.607667	primary, internal,	primary, internal,	1.66418252905406	1.66418252905406	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_000956-1_minus_37667_r000071	BATTER_S1_021_ADAMS2023_SITE_NC_000956_1_R_37667	BATTER_S1_021_ADAMS2023_SITE_NC_000956_1_R_37667	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	lp56	NC_000956.1	37667	37666	37667	-	1	1855.22	0		orphan		14.7956211282099		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_000956-1_minus_37783_r000072	BATTER_S1_021_ADAMS2023_SITE_NC_000956_1_R_37783	BATTER_S1_021_ADAMS2023_SITE_NC_000956_1_R_37783	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	lp56	NC_000956.1	37783	37782	37783	-	1	2079.368667	1	4142.013333	primary,	primary,	1.40226427671112	1.40226427671112	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_000956-1_minus_45716_r000073	BATTER_S1_021_ADAMS2023_SITE_NC_000956_1_R_45716	BATTER_S1_021_ADAMS2023_SITE_NC_000956_1_R_45716	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	lp56	NC_000956.1	45716	45715	45716	-	1	1213.891	0		primary,		4.03074864046356		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_000956-1_minus_45718_r000074	BATTER_S1_021_ADAMS2023_SITE_NC_000956_1_R_45718	BATTER_S1_021_ADAMS2023_SITE_NC_000956_1_R_45718	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	lp56	NC_000956.1	45718	45717	45718	-	0		1	3385.343333		primary,		4.03074864046356	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_000956-1_minus_47715_r000075	BATTER_S1_021_ADAMS2023_SITE_NC_000956_1_R_47715	BATTER_S1_021_ADAMS2023_SITE_NC_000956_1_R_47715	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	lp56	NC_000956.1	47715	47714	47715	-	0		1	918.2796667		primary,		1.9384473295409	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_000956-1_plus_47754_r000076	BATTER_S1_021_ADAMS2023_SITE_NC_000956_1_F_47754	BATTER_S1_021_ADAMS2023_SITE_NC_000956_1_F_47754	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	lp56	NC_000956.1	47754	47753	47754	+	1	2676.562333	1	8797.766667	antisense,	antisense,	7.00342649593566	7.00342649593566	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_000956-1_plus_49921_r000077	BATTER_S1_021_ADAMS2023_SITE_NC_000956_1_F_49921	BATTER_S1_021_ADAMS2023_SITE_NC_000956_1_F_49921	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	lp56	NC_000956.1	49921	49920	49921	+	1	19186.12333	1	42766.6	primary,	primary,	7.44319580717267	7.44319580717267	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_plus_182_r000078	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_182	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_182	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	182	181	182	+	1	17081.33333	1	532.213	internal,	internal,	6.86550499908969	6.86550499908969	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_3208_r000079	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_3208	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_3208	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	3208	3207	3208	-	1	3214.503333	1	789.4026667	primary, internal,	primary, internal,	1.25231501765428	1.25231501765428	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_3318_r000080	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_3318	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_3318	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	3318	3317	3318	-	0		1	891.088		internal,		1.38425196632494	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_4355_r000081	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_4355	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_4355	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	4355	4354	4355	-	1	3699.533333	1	697.4886667	internal, antisense,	internal, antisense,	3.46934732306033	3.46934732306033	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_plus_4356_r000082	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_4356	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_4356	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	4356	4355	4356	+	1	1584.182667	0		primary, internal, antisense,		3.99822186741965		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_5065_r000083	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_5065	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_5065	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	5065	5064	5065	-	0		1	666.1609		primary, antisense,		1.68182429682042	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_5074_r000084	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_5074	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_5074	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	5074	5073	5074	-	1	1288.545333	0		primary, antisense,		1.68182429682042		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_6173_r000085	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_6173	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_6173	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	6173	6172	6173	-	1	1433.136667	1	1391.902333	internal,	internal,	undefined	undefined	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_6366_r000086	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_6366	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_6366	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	6366	6365	6366	-	1	1194.086	0		internal,		1.26640064142018		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_6367_r000087	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_6367	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_6367	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	6367	6366	6367	-	0		1	1066.701		internal,		1.26640064142018	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_plus_7403_r000088	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_7403	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_7403	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	7403	7402	7403	+	1	2864.516	0		primary, antisense,		1.1595374076837		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_8310_r000089	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_8310	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_8310	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	8310	8309	8310	-	1	4040.833333	1	1166.075667	internal,	internal,	1.86512783897858	1.86512783897858	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
