end_id	source_record_id	source_end_id	source_id	species	sample_id	assay	evidence_class	reference_name	biological_coordinate_1based	bed_start_0based	bed_end_0based	strand	base_mean	log2_fold_change	fold_change	pvalue	padj	cluster_start_1based	cluster_end_1based	notes	pmid	doi	source_table	coordinate_interpretation
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_300502_r000045	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000044	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000044	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	300502	300501	300502	+	1.96916862327038	-0.265957042859167	0.8316468608080237	0.641054280926634	NA	300502	300502		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_302553_r000046	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000045	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000045	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	302553	302552	302553	+	37.2847418161435	-0.46401271404802	0.7249670274896105	0.230357928836162	0.797484878541493	302552	302554		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_302587_r000047	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000046	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000046	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	302587	302586	302587	+	35.2072633956496	-0.165053204471031	0.8918956270147601	0.673291957016195	0.989892979973962	302585	302598		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_302659_r000048	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000047	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000047	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	302659	302658	302659	+	15.905193824636	0.931852852926788	1.9077245136133807	0.0685101893259945	0.535010351001523	302658	302659		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_317843_r000049	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000048	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000048	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	317843	317842	317843	-	7.80533627634568	-1.0830616439119	0.47202604027220973	0.0579829786609522	NA	317843	317849		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_322015_r000050	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000049	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000049	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	322015	322014	322015	+	9.11357878920599	-0.349040463014766	0.7851060986317355	0.531263934931379	NA	322015	322019		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_332965_r000051	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000050	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000050	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	332965	332964	332965	-	35.610364277428	0.260600976449702	1.1979776364047965	0.502785444885352	0.969175619906402	332963	332966		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_333036_r000052	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000051	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000051	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	333036	333035	333036	-	13.7228977359638	0.154050529016133	1.1126890907752462	0.761304806139742	0.989892979973962	333035	333038		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_333555_r000053	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000052	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000052	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	333555	333554	333555	-	2.30331044165282	0.662686552630265	1.5830277575971314	0.243221484205208	NA	333555	333555		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_338412_r000054	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000053	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000053	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	338412	338411	338412	+	22.2102460207639	-0.265762695107056	0.8317589008306797	0.561971087086832	0.970537244479678	338411	338413		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_338496_r000055	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000054	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000054	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	338496	338495	338496	+	2.03814473347288	1.12416135435705	2.179747998862361	0.0426396975798131	NA	338496	338496		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_339631_r000056	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000055	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000055	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	339631	339630	339631	+	40.5461460862801	-0.740238201724574	0.5986405033019315	0.0542630586781442	0.463899903172364	339630	339632		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_344170_r000057	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000056	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000056	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	344170	344169	344170	+	13.6898964590462	0.330036062510212	1.2570447960093478	0.516036298107797	0.970537244479678	344169	344171		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_347777_r000058	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000057	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000057	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	347777	347776	347777	-	32.5445906607036	0.330439132222527	1.2573960465895961	0.422350440254792	0.947982962080057	347776	347780		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_355199_r000059	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000058	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000058	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	355199	355198	355199	-	35.5104667132458	-0.381312269505921	0.76773894074859	0.333088827884922	0.899169588454343	355197	355200		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_355229_r000060	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000059	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000059	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	355229	355228	355229	+	60.0539240716967	0.0778398050181116	1.0554365168323752	0.814899034662715	0.989892979973962	355227	355236		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_358118_r000061	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000060	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000060	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	358118	358117	358118	+	3.69451358863418	0.895491481427998	1.8602435045243875	0.135362039463913	NA	358118	358118		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_370664_r000062	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000061	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000061	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	370664	370663	370664	-	50.4209031746983	-0.0911899280978279	0.9387481547453592	0.798596615321546	0.989892979973962	370662	370665		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_396010_r000063	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000062	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000062	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	396010	396009	396010	-	14.9622283636175	0.243284250046672	1.1836842166692907	0.627651413614152	0.989892979973962	396010	396011		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_398182_r000064	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000063	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000063	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	398182	398181	398182	-	1.43955475165828	-0.894913326028138	0.5377795028779492	0.0853597242949917	NA	398182	398182		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_403071_r000065	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000064	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000064	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	403071	403070	403071	+	6.50655139622482	0.582302002977185	1.497236374241968	0.327525282233982	NA	403071	403072		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_406128_r000066	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000065	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000065	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	406128	406127	406128	-	2.22742260916528	-0.578566526655057	0.6696287954879112	0.318508070464735	NA	406128	406128		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_406555_r000067	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000066	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000066	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	406555	406554	406555	-	13.8832545496726	-1.02790738872486	0.4904209826977689	0.0480664687971775	0.423970904262284	406554	406556		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_420802_r000068	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000067	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000067	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	420802	420801	420802	+	12.1317887430064	0.391425477665319	1.3116887986598629	0.454872364966655	0.958396544741686	420801	420802		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_421585_r000069	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000068	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000068	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	421585	421584	421585	+	128.761624224554	0.21926455680862	1.1641399911033314	0.432917010737194	0.949667348449989	421579	421602		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_428821_r000070	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000069	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000069	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	428821	428820	428821	-	11.9108798543878	-0.880172787702732	0.5433023575049293	0.096764220252284	0.593361183960104	428815	428821		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_429903_r000071	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000070	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000070	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	429903	429902	429903	-	2.36378534735742	0.104814778434755	1.075356321106765	0.856797208647727	NA	429903	429903		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_436505_r000072	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000071	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000071	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	436505	436504	436505	+	2.9009854843553	0.329066560772054	1.2562003363822207	0.581810611446414	NA	436505	436505		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_437805_r000073	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000072	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000072	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	437805	437804	437805	+	6.60311226640803	0.479890535383002	1.3946378440629856	0.413563023601967	NA	437801	437805		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_440964_r000074	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000073	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000073	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	440964	440963	440964	+	2.58371092321844	0.627903613205683	1.545317852798583	0.279617644193628	NA	440964	440964		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_443375_r000075	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000074	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000074	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	443375	443374	443375	-	17.1875550031065	-0.524303336467756	0.695294780017554	0.279319122138212	0.858916243263175	443374	443376		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_443408_r000076	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000075	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000075	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	443408	443407	443408	+	29.1345219667872	0.0338402392209028	1.0237335282205469	0.93547945002847	0.990731151087973	443407	443409		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_448398_r000077	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000076	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000076	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	448398	448397	448398	-	7.57508173544614	-0.0372071923639153	0.9745396625194916	0.948101891407195	NA	448398	448398		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_449694_r000078	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000077	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000077	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	449694	449693	449694	+	4.9744591319553	0.596978464283307	1.512545418712731	0.320365382646396	NA	449693	449694		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_450038_r000079	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000078	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000078	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	450038	450037	450038	+	1.25646643162948	-0.523523921104843	0.6956705142034003	0.307577643946752	NA	450038	450038		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_453219_r000080	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000079	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000079	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	453219	453218	453219	+	1.73769714865825	-1.04040264123017	0.48619176368827055	0.054305352349377	NA	453219	453219		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_453343_r000081	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000080	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000080	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	453343	453342	453343	+	1.55251554081789	0.431642257172826	1.3487680409732345	0.421910382844456	NA	453343	453343		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_471283_r000082	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000081	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000081	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	471283	471282	471283	+	63.1320077016672	0.417805044907576	1.3358935434609855	0.205924735073261	0.797484878541493	471282	471285		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
