end_id	source_record_id	source_end_id	author_tts_id	source_id	species	sample_id	assay	evidence_class	published_sequence_label	reference_name	biological_coordinate_1based	bed_start_0based	bed_end_0based	strand	condition_A	condition_B	condition_C	condition_D	condition_E	condition_F	conditions_detected	matched_predicted_terminator	location_class	pmid	doi	source_table	processing_filter	coordinate_interpretation
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_minus_39538_r000041	TERM_0040	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_R_000040	TERM_0040	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	39538	39537	39538	-	0	1	0	0	0	0	1	PreTerm_32r	a1	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_minus_39555_r000042	TERM_0041	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_R_000041	TERM_0041	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	39555	39554	39555	-	0	1	0	0	0	0	1		a1	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_minus_39563_r000043	TERM_0042	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_R_000042	TERM_0042	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	39563	39562	39563	-	0	1	0	0	0	0	1		a1	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_minus_39566_r000044	TERM_0043	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_R_000043	TERM_0043	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	39566	39565	39566	-	0	1	0	0	0	1	2		a1	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_minus_39594_r000045	TERM_0044	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_R_000044	TERM_0044	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	39594	39593	39594	-	0	1	0	0	0	0	1		a1	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_minus_39685_r000046	TERM_0045	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_R_000045	TERM_0045	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	39685	39684	39685	-	0	1	0	0	0	0	1		d1	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_minus_39814_r000047	TERM_0046	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_R_000046	TERM_0046	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	39814	39813	39814	-	0	1	0	1	1	0	3		d1	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_minus_39815_r000048	TERM_0047	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_R_000047	TERM_0047	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	39815	39814	39815	-	0	1	0	0	0	0	1		d1	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_minus_39816_r000049	TERM_0048	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_R_000048	TERM_0048	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	39816	39815	39816	-	0	1	0	0	1	0	2		d1	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_minus_39817_r000050	TERM_0049	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_R_000049	TERM_0049	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	39817	39816	39817	-	0	1	0	0	0	0	1		d1	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_minus_39942_r000051	TERM_0050	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_R_000050	TERM_0050	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	39942	39941	39942	-	0	1	0	0	0	0	1		d1	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_minus_40050_r000052	TERM_0051	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_R_000051	TERM_0051	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	40050	40049	40050	-	0	1	0	0	0	0	1		d1	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_minus_40051_r000053	TERM_0052	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_R_000052	TERM_0052	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	40051	40050	40051	-	0	1	0	0	0	0	1		d1	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_minus_40056_r000054	TERM_0053	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_R_000053	TERM_0053	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	40056	40055	40056	-	0	1	0	0	0	0	1		d1	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_minus_40063_r000055	TERM_0054	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_R_000054	TERM_0054	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	40063	40062	40063	-	0	1	0	0	0	0	1		d1	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_minus_40081_r000056	TERM_0055	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_R_000055	TERM_0055	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	40081	40080	40081	-	0	1	0	0	0	0	1		d1	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_minus_40099_r000057	TERM_0056	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_R_000056	TERM_0056	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	40099	40098	40099	-	0	1	0	0	0	0	1		d1	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_minus_40171_r000058	TERM_0057	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_R_000057	TERM_0057	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	40171	40170	40171	-	0	1	0	0	0	0	1		d1	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_minus_49933_r000059	TERM_0058	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_R_000058	TERM_0058	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	49933	49932	49933	-	0	0	0	0	1	0	1	PreTerm_45	b	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_minus_49934_r000060	TERM_0059	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_R_000059	TERM_0059	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	49934	49933	49934	-	0	0	0	0	1	0	1	PreTerm_45	b	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_minus_49935_r000061	TERM_0060	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_R_000060	TERM_0060	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	49935	49934	49935	-	0	0	0	0	1	1	2	PreTerm_45	b	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_minus_49952_r000062	TERM_0061	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_R_000061	TERM_0061	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	49952	49951	49952	-	0	0	0	0	1	0	1		b	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_minus_50600_r000063	TERM_0062	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_R_000062	TERM_0062	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	50600	50599	50600	-	0	0	0	0	1	0	1		d1	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_minus_81712_r000064	TERM_0063	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_R_000063	TERM_0063	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	81712	81711	81712	-	0	1	0	0	0	0	1	PreTerm_70	a1	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_minus_84873_r000065	TERM_0064	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_R_000064	TERM_0064	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	84873	84872	84873	-	1	0	0	0	0	0	1	PreTerm_74	b	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_minus_84874_r000066	TERM_0065	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_R_000065	TERM_0065	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	84874	84873	84874	-	1	1	0	0	0	0	2	PreTerm_74	b	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_minus_84875_r000067	TERM_0066	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_R_000066	TERM_0066	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	84875	84874	84875	-	0	1	0	0	0	0	1	PreTerm_74	b	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_minus_84893_r000068	TERM_0067	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_R_000067	TERM_0067	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	84893	84892	84893	-	0	1	0	0	0	0	1		b	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_minus_84894_r000069	TERM_0068	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_R_000068	TERM_0068	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	84894	84893	84894	-	0	1	0	0	0	0	1		b	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_minus_84942_r000070	TERM_0069	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_R_000069	TERM_0069	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	84942	84941	84942	-	0	1	0	0	0	0	1		b	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_plus_93738_r000071	TERM_0070	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_F_000070	TERM_0070	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	93738	93737	93738	+	0	0	1	0	0	1	2	PreTerm_82	b	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_plus_104199_r000072	TERM_0071	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_F_000071	TERM_0071	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	104199	104198	104199	+	0	0	0	0	1	0	1		a1	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_plus_104200_r000073	TERM_0072	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_F_000072	TERM_0072	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	104200	104199	104200	+	0	0	0	0	1	0	1		a1	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_plus_104372_r000074	TERM_0073	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_F_000073	TERM_0073	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	104372	104371	104372	+	0	0	0	0	1	1	2		a1	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_plus_104373_r000075	TERM_0074	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_F_000074	TERM_0074	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	104373	104372	104373	+	0	0	0	0	1	1	2		a1	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
